|FHIR experiment - W=65535  L=255  bytewise|

|Zip,Times|,0.44580864906311035,5.181376218795776,2.9977409839630127,4.1827733516693115,3.1555049419403076,5.339365482330322,2.395758867263794,0.09024810791015625,2.992682456970215,2.297837018966675,0.553511381149292,4.571031332015991,3.2601406574249268,0.6292612552642822,1.8243415355682373,0.686715841293335,0.8352346420288086,2.4033584594726562,4.1125054359436035,4.874730110168457,0.22140765190124512,5.018197298049927,0.6977465152740479,4.084261655807495,4.914846658706665,4.153883934020996,8.05879545211792,1.3484406471252441,1.9876835346221924,0.47073864936828613,1.5788373947143555,0.12067461013793945,1.4860198497772217,0.3540537357330322,0.3879668712615967,2.423513650894165,7.15586519241333,5.109334230422974,2.251976251602173,4.068119049072266,0.17852282524108887,4.448102235794067,0.7100930213928223,2.468397617340088,2.748647928237915,2.9979825019836426,1.6971635818481445,0.27384233474731445,0.24135613441467285,1.5925259590148926,2.0068392753601074,0.16954588890075684,1.1766114234924316,0.8183178901672363,2.3731517791748047,2.7621068954467773,3.634030818939209,2.0469131469726562,1.684767246246338,0.37498903274536133,0.07380318641662598,2.6635804176330566,4.60973596572876,1.0712547302246094,0.3101620674133301,6.166194200515747,2.438335418701172,1.4230270385742188,3.5502967834472656,7.0863823890686035,3.6158151626586914,4.832489967346191,3.1122426986694336,1.4537043571472168,0.4124133586883545,5.652043104171753,0.280841588973999,5.370492696762085,0.9717292785644531,2.5355780124664307,4.150176763534546,0.18649625778198242,3.3230738639831543,1.6827661991119385,0.20844721794128418,6.404870510101318,0.3879668712615967,0.3256685733795166,1.695270299911499,4.824013710021973,1.9018352031707764,0.118682861328125,1.6161468029022217,0.7032084465026855,0.13164758682250977,0.2762875556945801,0.14256715774536133,0.3727116584777832,0.11768865585327148,6.0926430225372314,3.028977632522583,1.1780128479003906,1.3142545223236084,4.919639825820923,4.117834091186523,6.508455038070679,0.45330047607421875,1.6665868759155273,2.6801295280456543,2.566318988800049,5.78855037689209,0.39793872833251953,0.9556491374969482,3.6371114253997803,3.6107089519500732,2.826000452041626,4.837434530258179,3.295194387435913,3.7624387741088867,3.497659921646118,2.2401444911956787,0.24933862686157227,0.8677575588226318,1.8136909008026123,0.13863825798034668,2.6008012294769287,2.707846164703369,0.7081432342529297,1.682950496673584,0.936058521270752,3.4323766231536865,6.09608793258667,1.2038545608520508,2.0893633365631104,2.6828248500823975,2.94096040725708,3.5553228855133057,7.384000778198242,0.09495115280151367,2.599595308303833,3.505113363265991,2.299427032470703,1.3786396980285645,4.2830810546875,2.56687331199646,1.8872830867767334,1.5127332210540771,1.350511074066162,4.288151025772095,4.495664596557617,5.050885438919067,1.06223726272583,2.2129602432250977,5.324038982391357,1.319962978363037,2.9901180267333984,5.321226119995117,6.155380964279175,0.9594578742980957,1.9335658550262451,0.4258558750152588,8.384735107421875,4.7900710105896,5.966681003570557,2.9632480144500732,7.416565418243408,5.810035943984985,4.599651098251343,0.26429152488708496,7.124316930770874,5.027200698852539,2.7584688663482666,3.2150354385375977,4.919079303741455,0.4205772876739502,0.2299187183380127,0.15130925178527832,0.2692723274230957,3.009597063064575,3.786202907562256,0.11126255989074707,4.444965600967407,0.18348288536071777,8.486405849456787,1.0872325897216797,0.26428794860839844,1.140730381011963,3.813145399093628,1.699864387512207,2.4044013023376465,2.242406129837036,2.442248821258545,0.16356182098388672,0.2533226013183594,0.06782078742980957,2.878603219985962,2.462131977081299,1.7770013809204102,1.0536363124847412,0.34407520294189453,3.250170946121216,1.8956003189086914,5.505865812301636,1.7290568351745605,3.215791702270508,1.888099193572998,4.6377787590026855,5.775289535522461,7.001918077468872,0.15059661865234375,5.932430744171143,1.7752411365509033,2.0578746795654297,0.1376328468322754,3.812556743621826,1.7311444282531738,1.2992467880249023,1.182413101196289,3.12444806098938,3.5115487575531006,0.22140741348266602,3.041506767272949,3.0522372722625732,4.527230739593506,1.1331799030303955,1.6502571105957031,7.3148651123046875,2.84521484375,0.1874103546142578,1.018047571182251,1.9085235595703125,5.8969197273254395,1.9208035469055176,4.103361129760742,0.1216742992401123,5.52705192565918,3.1837263107299805,0.12865591049194336,3.3082573413848877,4.950629949569702,2.901607036590576,0.25531625747680664,6.1010096073150635,1.6337697505950928,1.1930022239685059,4.442885637283325,5.128482103347778,2.474933385848999,0.26134181022644043,3.577212333679199,4.005370616912842,0.11768484115600586,0.531240701675415,0.3271474838256836,1.364914894104004,2.706716299057007,2.312434196472168,1.8423190116882324,0.2822446823120117,3.0561234951019287,1.4092814922332764,1.8743622303009033,0.2647976875305176,4.479792833328247,3.9432337284088135,1.9263572692871094,5.391510009765625,0.21242880821228027,4.93338418006897,4.347303628921509,3.634725332260132,0.36100220680236816,0.07380223274230957,0.4697437286376953,1.806401014328003,3.0643222332000732,1.578969955444336,4.57015585899353,3.466609239578247,1.9156825542449951,2.272059202194214,0.2354717254638672,0.21193909645080566,3.917140007019043,0.13663482666015625,1.1364142894744873,1.5715057849884033,0.13118433952331543,0.36852264404296875,6.742752552032471,0.27426600456237793,2.0406394004821777,4.275539875030518,1.7878410816192627,2.0476303100585938,1.1783561706542969,4.170757055282593,3.1545631885528564,0.2044532299041748,1.9474730491638184,2.084228277206421,0.24490571022033691,1.35892915725708,0.5744626522064209,1.5220353603363037,1.804173231124878,0.5161268711090088,5.2826666831970215,3.503842830657959,1.0367343425750732,4.036389112472534,2.9409475326538086,1.7933290004730225,4.676412343978882,2.0225279331207275,2.080608367919922,2.505927324295044,1.6386783123016357,1.685065746307373,3.388740062713623,4.339837312698364,3.648002862930298,2.921661138534546,0.38497090339660645,0.14261913299560547,1.0327661037445068,2.061161756515503,5.703319311141968,4.502338409423828,3.0616512298583984,0.33211183547973633,4.701702356338501,4.8240814208984375,3.0629053115844727,0.7676451206207275,0.5375618934631348,1.0263655185699463,1.0090508460998535,0.2184157371520996,1.9729266166687012,1.9764518737792969,0.21442794799804688,3.712484121322632,0.7562921047210693,1.3766076564788818,1.7699635028839111,0.5296995639801025,3.7897961139678955,0.10671520233154297,5.936580181121826,0.5740401744842529,0.05983996391296387,0.10870909690856934,2.253582000732422,2.6851401329040527,0.07679438591003418,0.22838973999023438,10.222162008285522,4.184154748916626,2.463094711303711,0.15957260131835938,3.089395046234131,2.4523799419403076,6.135015487670898,4.774698257446289,2.896923303604126,1.9796783924102783,3.0715973377227783,0.9629805088043213,3.538334846496582,3.643507957458496,1.9741971492767334,1.9171488285064697,0.11768555641174316,5.089176177978516,0.15010595321655273,4.035635471343994,1.421255350112915,3.0876448154449463,1.153217077255249,0.2359154224395752,5.649034738540649,2.967660903930664,6.159177303314209,3.478123188018799,0.1825113296508789,0.462860107421875,2.2754576206207275,0.10970664024353027,3.0714547634124756,3.8322830200195312,3.7441704273223877,1.61867094039917,0.09474587440490723,0.9826679229736328,4.783385753631592,1.0985684394836426,1.6701769828796387,4.922571182250977,1.4406743049621582,0.8878128528594971,1.459775686264038,3.2627012729644775,0.14162135124206543,0.16156792640686035,0.22989201545715332,3.3647093772888184,2.890861988067627,0.7621304988861084,1.7648160457611084,0.9839961528778076,1.615889310836792,5.1223578453063965,0.9734499454498291,0.4637594223022461,4.425447225570679,2.347158908843994,3.2239160537719727,2.7992968559265137,4.65921688079834,2.2518672943115234,0.15558266639709473,4.238421201705933,4.952644348144531,4.7055652141571045,0.19302892684936523,5.388556003570557,4.914872884750366,0.3730030059814453,5.537395000457764,1.7888634204864502,5.212548732757568,3.84740948677063,1.1930174827575684,2.5443880558013916,0.061835289001464844,0.2817537784576416,0.36602139472961426,1.367908000946045,1.5017051696777344,1.6531312465667725,3.423689603805542,4.94145655632019,0.23790907859802246,1.2168567180633545,0.24933338165283203,0.7325434684753418,1.3020257949829102,2.613800287246704,1.2103595733642578,0.19946670532226562,6.406712532043457,0.05685853958129883,3.0698606967926025,5.2673773765563965,1.7154414653778076,2.5992581844329834,7.2652716636657715,5.182133197784424,0.24235224723815918,1.3768761157989502,1.4262702465057373,4.637784481048584,0.6672153472900391,0.04488182067871094,2.891054630279541,1.564863920211792,2.2764387130737305,4.97001576423645,6.609420537948608,5.69859766960144,0.12569642066955566,3.0367586612701416,4.322695255279541,2.1397693157196045,0.12367820739746094,2.971836566925049,4.372175931930542,2.336733341217041,3.8496625423431396,2.6284866333007812,1.014286756515503,2.5514118671417236,1.6890738010406494,5.814871788024902,3.4843897819519043,1.7362101078033447,5.076321601867676,6.944422006607056,4.008079290390015,3.0035719871520996,1.872528076171875,5.321215391159058,1.3769285678863525,5.68212890625,3.6547911167144775,3.769765615463257,5.780163049697876,3.4548025131225586,2.125838279724121,1.7155330181121826,0.24393439292907715,0.14520001411437988,2.3403115272521973,0.12306332588195801,3.5082991123199463,2.1651532649993896,0.2666897773742676,4.236676454544067,1.6369965076446533,2.3623342514038086,3.5978167057037354,3.271068572998047,0.2712392807006836,4.321624040603638,0.6187021732330322,0.30803561210632324,1.7000136375427246,3.661069869995117,1.790174961090088,0.36898016929626465,0.0838007926940918,0.693892240524292,5.381197214126587,0.35852742195129395,4.550506591796875,0.34158825874328613,2.446842670440674,0.057749032974243164,2.7935128211975098,6.037529706954956,6.591844081878662,1.872795820236206,4.085105895996094,5.452902793884277,3.531609296798706,1.0750515460968018,2.156940221786499,1.2342860698699951,2.4882185459136963,0.4358048439025879,1.7935855388641357,1.2897758483886719,4.312268972396851,2.146226406097412,1.1671226024627686,0.2314136028289795,4.1406190395355225,0.4961822032928467,1.9647059440612793,2.6491873264312744,0.315260648727417,2.113882303237915,2.4228413105010986,2.6031830310821533,4.207040786743164,5.449751853942871,1.6674163341522217,1.843069076538086,0.707772970199585,0.1487281322479248,2.0179691314697266,0.17252302169799805,4.682980537414551,2.9474735260009766,0.24435925483703613,1.9003794193267822,2.2293660640716553,1.3965229988098145,1.8061647415161133,0.23035550117492676,1.2919914722442627,1.2152557373046875,6.0868446826934814,5.166501045227051,0.32801270484924316,3.28910493850708,1.0956075191497803,1.9471557140350342,1.8851048946380615,2.310849905014038,1.7548465728759766,5.109760522842407,5.323568344116211,0.4268531799316406,0.5809822082519531,2.923988103866577,0.15056610107421875,0.44278931617736816,2.6345009803771973,2.2720909118652344,0.12763309478759766,0.38496947288513184,7.3945088386535645,2.7368991374969482,1.7239384651184082,3.3516793251037598,2.5164945125579834,5.092223167419434,0.22944068908691406,3.785423994064331,4.563093900680542,4.749988794326782,3.661320447921753,0.6303343772888184,3.2399024963378906,3.7098584175109863,1.250084400177002,2.7861509323120117,1.5845181941986084,4.06225323677063,0.06879138946533203,1.0208244323730469,1.8463850021362305,0.3724539279937744,1.7177565097808838,2.992248296737671,0.13796305656433105,8.021726846694946,2.9365427494049072,4.4527037143707275,4.395350456237793,0.7375376224517822,0.47225475311279297,3.4634311199188232,2.8457536697387695,5.542758464813232,2.39009690284729,4.139549493789673,3.4982492923736572,2.0983059406280518,2.1964523792266846,3.616004467010498,2.855292320251465,2.0046374797821045,2.964359760284424,0.5982346534729004,1.5441346168518066,4.32033634185791,1.4277257919311523,2.7820892333984375,3.6307363510131836,2.715761184692383,1.8319118022918701,7.394332408905029,0.24933290481567383,1.2022290229797363,4.139852046966553,3.648127555847168,0.8887174129486084,3.0830893516540527,2.6749448776245117,2.604818344116211,4.608445882797241,6.128779172897339,7.790689468383789,5.988234043121338,2.9007673263549805,3.274277687072754,5.743232488632202,3.8964900970458984,3.767833709716797,0.05286550521850586,0.8219835758209229,1.8592331409454346,0.20060157775878906,0.15121746063232422,2.4768788814544678,0.4617648124694824,0.1376333236694336,3.1519625186920166,1.9194841384887695,1.7167201042175293,0.2767753601074219,0.281247615814209,0.2612931728363037,4.03065037727356,2.5826196670532227,1.317225694656372,6.468746185302734,1.655599594116211,4.410105228424072,4.39149284362793,1.4369456768035889,2.0905256271362305,1.7864234447479248,2.9660470485687256,4.341365575790405,3.1976144313812256,2.2969648838043213,8.432085990905762,3.0479354858398438,4.763986825942993,1.0669341087341309,7.294673442840576,2.2588276863098145,6.768599510192871,3.8440544605255127,3.1680099964141846,3.079871654510498,0.602388858795166,3.2794899940490723,6.46263575553894,5.920770645141602,3.561690330505371,1.6467349529266357,2.3234663009643555,4.191241979598999,3.4594686031341553,1.1529912948608398,1.2626478672027588,1.5820932388305664,0.6218905448913574,2.308628559112549,2.602125406265259,1.5972974300384521,1.4970965385437012,0.20060276985168457,4.340595245361328,0.3428773880004883,2.82401442527771,0.39893531799316406,0.05884432792663574,1.7371585369110107,0.8028795719146729,1.085254192352295,5.346554279327393,2.8480277061462402,2.5036332607269287,9.73003339767456,5.688863515853882,3.3591012954711914,1.8198540210723877,0.851294755935669,3.778878927230835,4.085327625274658,2.937382698059082,1.582918405532837,1.5419466495513916,1.7741420269012451,0.7917625904083252,4.5963850021362305,2.605651617050171,1.8901100158691406,3.671098232269287,0.3007791042327881,0.2014615535736084,6.542051553726196,0.22339844703674316,9.480906963348389,0.8806760311126709,2.0914063453674316,0.11121153831481934,0.2712719440460205,2.3871467113494873,5.791810750961304,1.4604606628417969,1.720625400543213,2.3647115230560303,5.445831775665283,1.3943753242492676,1.1788513660430908,4.072532415390015,5.478342294692993,1.361448049545288,0.23255252838134766,2.343686103820801,1.9111473560333252,3.5435094833374023,0.37299275398254395,2.5077507495880127,4.6794633865356445,5.091771364212036,2.8409743309020996,3.1133785247802734,0.20345473289489746,2.805574655532837,1.4687535762786865,1.9475359916687012,0.6234819889068604,3.5243096351623535,0.5954060554504395,2.5093834400177,2.1007583141326904,0.5976955890655518,1.3164973258972168,0.19250011444091797,1.4882011413574219,3.0873830318450928,6.38775897026062,4.9447922706604,2.3516838550567627,0.18352246284484863,2.3406283855438232,0.370941162109375,1.9921543598175049,6.469778537750244,2.7772202491760254,0.3840522766113281,0.18355917930603027,4.522250413894653,1.8078384399414062,2.371138334274292,1.2128686904907227,0.20045995712280273,0.373981237411499,0.27526330947875977,2.579430341720581,5.343746900558472,5.383501291275024,1.3908064365386963,5.817507743835449,1.210158109664917,1.763728141784668,3.2418007850646973,4.1278464794158936,2.320011854171753,0.1931922435760498,4.592432498931885,6.640367269515991,0.06285405158996582,3.1807432174682617,6.605205774307251,3.1398534774780273,2.048435688018799,2.7887911796569824,0.1176919937133789,0.42684173583984375,4.279090642929077,2.2027506828308105,2.854172706604004,3.062246561050415,0.31087446212768555,1.7906134128570557,3.675952672958374,0.26729822158813477,2.3922979831695557,1.56707763671875,1.3065850734710693,0.2545301914215088,1.6338403224945068,2.3592278957366943,2.3459889888763428,1.9543070793151855,2.1782357692718506,1.5717542171478271,0.7757081985473633,0.579448938369751,1.5054540634155273,0.2970716953277588,6.820172071456909,8.40586543083191,1.0753254890441895,3.208184242248535,0.10770845413208008,1.0577564239501953,4.680683612823486,2.6712775230407715,1.9078404903411865,2.5081703662872314,1.5870518684387207,3.128632068634033,1.5781581401824951,0.41988492012023926,3.5162391662597656,3.37266206741333,0.19747519493103027,3.9806807041168213,0.20743966102600098,4.795619487762451,4.281556606292725,1.3541829586029053,2.99998140335083,0.27226829528808594,3.492812156677246,4.673478841781616,2.7610666751861572,3.3307876586914062,4.2038140296936035,0.3091704845428467,0.08533072471618652,5.583829164505005,1.5378873348236084,2.188225030899048,1.7352840900421143,0.17855501174926758,5.234567642211914,3.895195722579956,3.5885114669799805,3.529789447784424,0.22041964530944824,1.6853611469268799,4.046366214752197,3.7886650562286377,0.09474587440490723,0.1386270523071289,2.0770821571350098,3.849651336669922,2.2774930000305176,2.9493350982666016,2.1966707706451416,4.812351226806641,2.9006717205047607,1.862907886505127,4.949357986450195,3.473825216293335,0.22944355010986328,1.3190522193908691,4.1903886795043945,2.1974124908447266,2.2682433128356934,2.283332347869873,5.209045171737671,0.32471489906311035,2.9703006744384766,0.15656280517578125,5.657396078109741,3.808624029159546,0.18351387977600098,1.2267065048217773,0.7343564033508301,6.0315797328948975,1.6042938232421875,3.4991071224212646,2.5573463439941406,2.342435836791992,2.9607033729553223,0.4457852840423584,0.3485898971557617,1.7706222534179688,0.2892262935638428,0.8055722713470459,3.3377747535705566,1.932077169418335,3.2850306034088135,2.6562461853027344,0.21396136283874512,4.591243028640747,5.42409348487854,1.976775884628296,1.141035556793213,1.2703065872192383,1.2457261085510254,4.079952239990234,2.7692673206329346,3.5499610900878906,1.3589069843292236,2.7984609603881836,0.1845073699951172,0.36006879806518555,0.32251739501953125,0.1680607795715332,1.7549479007720947,0.9233348369598389,1.3672935962677002,0.29620885848999023,3.0857174396514893,2.499913454055786,0.36004042625427246,2.4187111854553223,2.1176981925964355,2.0688204765319824,6.27209734916687,3.8281400203704834,0.25731706619262695,1.9753773212432861,2.9818849563598633,1.627305269241333,0.38900232315063477,2.208799362182617,7.609899997711182,1.9791779518127441,2.084923505783081,4.486921310424805,3.540278673171997,2.585542678833008,0.13567137718200684,3.6061432361602783,3.104041814804077,0.24251270294189453,3.814791679382324,3.114409923553467,2.867640256881714,1.680417537689209,3.125296115875244,2.8864965438842773,4.003523349761963,2.2526910305023193,2.041520357131958,2.7907791137695312,0.1755218505859375,4.833784341812134,1.9797351360321045,0.18648457527160645,0.292217493057251,0.16814947128295898,3.006709098815918,1.881476879119873,1.6543006896972656,0.30619072914123535,0.4916858673095703,1.8155577182769775,2.092761516571045,1.7969777584075928,0.8467421531677246,5.095688343048096,0.03092050552368164,0.06283068656921387,1.4430954456329346,0.1551666259765625,4.356119394302368,1.6269171237945557,1.7531960010528564,4.324284553527832,4.922937631607056,2.1084415912628174,0.16616201400756836,1.8126881122589111,4.886216878890991,1.6022660732269287,2.405648708343506,2.475858449935913,4.72113037109375,1.7118666172027588,0.3560483455657959,0.16455960273742676,0.4715456962585449,0.2184159755706787,0.06584405899047852,2.1962733268737793,8.735342025756836,3.325561761856079,7.760131120681763,3.3481101989746094,0.3970296382904053,5.027928590774536,2.3182766437530518,0.28723931312561035,1.257512092590332,1.8735063076019287,0.21303129196166992,3.2753071784973145,0.06682205200195312,5.845487594604492,0.3137173652648926,4.70080828666687,1.157825231552124,0.4527909755706787,4.606432199478149,0.1625661849975586,5.7313232421875,0.30518364906311035,4.947211265563965,4.440163850784302,3.4537594318389893,1.7233562469482422,3.387957811355591,0.9165565967559814,1.42903733253479,0.2688920497894287,1.246992588043213,0.1516406536102295,1.186828851699829,5.251466274261475,2.5136632919311523,5.513270616531372,2.2828986644744873,1.0549132823944092,0.8886620998382568,0.4497981071472168,3.1119816303253174,2.183990716934204,0.18041706085205078,2.142486810684204,0.15404915809631348,5.818834543228149,0.10888338088989258,0.5434155464172363,2.1999940872192383,2.93038010597229,1.7376208305358887,2.5702390670776367,2.1853177547454834,3.841508388519287,7.319472789764404,6.980517148971558,6.1023125648498535,1.333371877670288,1.783226728439331,1.7931418418884277,6.100507020950317,4.980042219161987,0.09976029396057129,5.884475469589233,1.59417724609375,2.7115085124969482,0.13325762748718262,0.5545451641082764,7.399527549743652,1.8139941692352295,6.724748373031616,0.11169242858886719,1.3465802669525146,3.4995861053466797,3.5574920177459717,0.3421061038970947,5.428637266159058,1.6198515892028809,4.291540622711182,2.3904173374176025,2.4549148082733154,2.563650131225586,0.6243295669555664,3.083871364593506,3.5166237354278564,2.5915472507476807,1.6212539672851562,0.18052196502685547,3.9239614009857178,0.8557980060577393,0.25031471252441406,0.23138141632080078,0.2652890682220459,1.278508186340332,6.317054510116577,3.3140475749969482,2.5800886154174805,1.1724481582641602,4.6677751541137695,1.8241384029388428,2.429626941680908,0.1066744327545166,3.6695356369018555,1.767956018447876,1.3427958488464355,0.9217023849487305,2.642423629760742,3.040807008743286,0.787895917892456,0.5625953674316406,2.334104299545288,3.463930368423462,0.22163987159729004,1.4273948669433594,2.2738234996795654,5.879328012466431,0.1800386905670166,0.8894164562225342,0.5056521892547607,2.470247268676758,3.917591094970703,0.18450593948364258,3.283618688583374,6.206166505813599,0.15658068656921387,3.6934287548065186,2.609647274017334,2.6774418354034424,2.562002182006836,2.3711953163146973,2.56335186958313,0.08751702308654785,3.7617626190185547,0.13663244247436523,3.4063515663146973,5.308122396469116,3.0747604370117188,5.742225408554077,2.0899100303649902,0.6074268817901611,2.5444183349609375,6.0433433055877686,0.25929784774780273,2.6132330894470215,0.34008336067199707,0.9750356674194336,2.455697774887085,4.615416049957275,5.7238945960998535,3.1716878414154053,4.931511402130127,1.1058504581451416,1.4980974197387695,0.9287528991699219,2.5803675651550293,4.310653209686279,0.6357789039611816,2.1255922317504883,7.42278528213501,3.21587872505188,1.5112202167510986,0.14960551261901855,0.4717378616333008,0.22047162055969238,1.4124681949615479,4.218053340911865,5.6852805614471436,0.9690108299255371,2.6867384910583496,0.35320496559143066,1.7496488094329834,3.3271164894104004,5.146576881408691,4.822246551513672,5.523407220840454,0.5521619319915771,1.213021993637085,4.786387205123901,3.7990496158599854,0.39792466163635254,2.429886817932129,3.7995004653930664,0.2679774761199951,2.1798229217529297,2.277667284011841,8.004566192626953,3.0614943504333496,0.3107173442840576,1.8873810768127441,3.4660520553588867,2.8874073028564453,1.866321086883545,1.9233484268188477,0.7509968280792236,1.9413599967956543,0.07136416435241699,1.1643996238708496,3.279418706893921,2.821707248687744,2.211980104446411,6.166183948516846,0.18650269508361816,4.575027942657471,0.5325980186462402,6.818068981170654,5.543040752410889,1.6504497528076172,3.8121604919433594,0.3999207019805908,1.3650767803192139,0.07679939270019531,3.5144693851470947,1.57039475440979,3.2942888736724854,0.32762861251831055,2.362830638885498,0.24535226821899414,1.43159818649292,0.14461302757263184,0.13962578773498535,1.9626214504241943,2.8126182556152344,0.26720452308654785,0.45677804946899414,5.092071056365967,0.13661646842956543,0.28100132942199707,2.2368977069854736,2.503986120223999,4.716950416564941,2.402190685272217,3.883568048477173,0.11075162887573242,1.6335043907165527,2.631660223007202,1.6035034656524658,6.266228675842285,0.19108080863952637,0.5968959331512451,3.0618114471435547,3.9585351943969727,1.6748251914978027,6.698051691055298,0.1262521743774414,2.572427988052368,1.959251880645752,2.463155746459961,2.7653603553771973,2.161031723022461,7.859472990036011,2.8737246990203857,6.0941386222839355,3.654531717300415,2.034886121749878,1.4354016780853271,1.9125819206237793,2.73012638092041,3.100276470184326,2.969742774963379,0.09275221824645996,2.5945637226104736,2.1316428184509277,2.148477077484131,0.20644593238830566,0.39494800567626953,1.9772465229034424,0.14664411544799805,7.219799757003784,5.063840866088867,0.22548580169677734,4.094418287277222,3.07898211479187,2.688009262084961,1.8602509498596191,6.052194833755493,3.348379135131836,0.7293307781219482,2.9779763221740723,5.489040851593018,7.542239665985107,5.6726579666137695,1.6891043186187744,3.3180091381073,3.6305060386657715,0.36602020263671875,1.9908785820007324,0.39295005798339844,3.9721484184265137,6.588751316070557,4.108236312866211,1.040799617767334,1.3681647777557373,0.18554162979125977,3.517099380493164,3.2158308029174805,2.6848957538604736,3.6493427753448486,3.045858383178711,3.0547773838043213,3.4968981742858887,3.1381096839904785,12.001054763793945,0.43782949447631836,2.3345258235931396,6.884836196899414,1.5807712078094482,1.4636590480804443,1.9521396160125732,0.2234032154083252,1.583759069442749,2.8434207439422607,0.2573122978210449,2.519172430038452,2.7512216567993164,4.992934703826904,0.47338414192199707,2.7885169982910156,2.302511692047119,6.029051065444946,2.8302764892578125,0.26927924156188965,3.015185594558716,0.1416151523590088,2.9532999992370605,0.19167208671569824,1.959575891494751,4.628246068954468,8.31134295463562,1.8131895065307617,2.3263041973114014,2.160301685333252,0.8757591247558594,3.345161199569702,3.828052282333374,0.8356256484985352,3.1282570362091064,3.1849334239959717,1.7648100852966309,4.626610279083252,0.9360249042510986,2.614431381225586,3.4981186389923096,2.0460562705993652,3.9473373889923096,0.21043753623962402,0.08827757835388184,0.6542501449584961,4.174634695053101,1.3460063934326172,2.152313709259033,1.7513313293457031,0.3251504898071289,2.2128183841705322,0.4365730285644531,3.142293691635132,2.8693368434906006,2.5190327167510986,3.481755018234253,2.333136796951294,2.034677028656006,2.43690824508667,4.3359599113464355,1.0991947650909424,2.826162099838257,2.706350803375244,2.9570696353912354,2.3727662563323975,0.23337221145629883,2.31261944770813,1.2721054553985596,2.4948818683624268,2.3667869567871094,5.507096767425537,5.855461597442627,0.1640796661376953,0.3670186996459961,1.695286750793457,1.8211965560913086,0.16855859756469727,1.2755579948425293,5.2836594581604,2.6476376056671143,1.658780574798584,0.16756439208984375,4.865946292877197,2.775707960128784,1.3119525909423828,2.741961717605591,2.5975325107574463,1.3088946342468262,3.890385627746582,2.6677086353302,1.3623604774475098,1.1259691715240479,3.3366034030914307,1.5355205535888672,2.38387131690979,2.4232728481292725,1.627359390258789,1.1399214267730713,0.1007387638092041,0.4842543601989746,1.4161691665649414,2.767184019088745,0.27785611152648926,2.1603939533233643,1.425180196762085,1.9378454685211182,1.2012381553649902,0.8355758190155029,5.6368067264556885,0.08476495742797852,0.19149088859558105,1.5247125625610352,0.9762163162231445,2.2015573978424072,2.033132314682007,1.4020326137542725,2.2370874881744385,3.5903775691986084,1.8368184566497803,0.10072994232177734,2.1329095363616943,2.0198631286621094,2.8087058067321777,2.0531466007232666,2.3361868858337402,0.09773039817810059,1.2458083629608154,0.5372600555419922,1.3969330787658691,3.4645090103149414,0.3226470947265625

